step,epoch,train_loss
2944,6695,37.4
2945,6695,37.4
2946,6695,41.1
2947,6695,41.1
2948,6695,38.6
2949,6695,38.6
2950,6695,40.8
2951,6695,40.8
2952,6695,41.0
2953,6695,41.0
2954,6695,41.8
2955,6695,41.8
2956,6695,40.3
2957,6695,40.3
2958,6695,40.4
2959,6695,40.4
2960,6695,40.7
2961,6695,40.7
2962,6695,40.8
2963,6695,40.8
2964,6695,40.0
2965,6695,40.0
2966,6695,39.5
2967,6695,39.5
2968,6695,43.1
2969,6695,43.1
2970,6695,40.3
2971,6695,40.3
2972,6695,40.7
2973,6695,40.7
2974,6695,41.3
2975,6695,41.3
2976,6695,51.9
2880,6695,51.9
2979,6695,51.9
2980,6696,51.9
2981,6696,51.9
2982,6696,40.9
2983,6696,40.9
2984,6696,41.6
2985,6696,41.6
2986,6696,41.5
2987,6696,41.5
2988,6696,41.0
2989,6696,41.0
2990,6696,40.6
2991,6696,40.6
2992,6696,39.2
2993,6696,39.2
2994,6696,39.3
2995,6696,39.3
2996,6696,40.7
2997,6696,40.7
2998,6696,40.0
2999,6696,40.0
3000,6696,42.9
3001,6696,42.9
3002,6696,41.8
3003,6696,41.8
3004,6696,41.5
3005,6696,41.5
3006,6696,40.8
3007,6696,40.8
3008,6696,38.8
3009,6696,38.8
3010,6696,39.1
3011,6696,39.1
3012,6696,40.4
3013,6696,40.4
3014,6696,38.7
3015,6696,38.7
3016,6696,39.0
3017,6696,39.0
3018,6696,39.8
3019,6696,39.8
3020,6696,40.1
3021,6696,40.1
3022,6696,40.5
3023,6696,40.5
3024,6696,41.0
3025,6696,41.0
3026,6696,42.5
3027,6696,42.5
3028,6696,40.4
3029,6696,40.4
3030,6696,40.5
3031,6696,40.5
3032,6696,39.8
3033,6696,39.8
3034,6696,39.8
3035,6696,39.8
3036,6696,39.9
3037,6696,39.9
3038,6696,42.2
3039,6696,42.2
3040,6696,41.6
3041,6696,41.6
3042,6696,40.9
3043,6696,40.9
3044,6696,40.4
3045,6696,40.4
3046,6696,41.7
3047,6696,41.7
3048,6696,39.7
3049,6696,39.7
3050,6696,38.5
3051,6696,38.5
3052,6696,41.4
3053,6696,41.4
3054,6696,38.4
3055,6696,38.4
3056,6696,38.8
3057,6696,38.8
3058,6696,39.3
3059,6696,39.3
3060,6696,41.5
3061,6696,41.5
3062,6696,40.5
3063,6696,40.5
3064,6696,41.6
3065,6696,41.6
3066,6696,40.1
3067,6696,40.1
3068,6696,41.4
3069,6696,41.4
3070,6696,42.0
3071,6696,42.0
3072,6696,39.7
3073,6696,39.7
3074,6696,42.0
3075,6696,42.0
3076,6696,42.4
3077,6696,42.4
3078,6696,41.0
3079,6696,41.0
3080,6696,38.2
3081,6696,38.2
3082,6696,39.2
3083,6696,39.2
3084,6696,41.5
3085,6696,41.5
3086,6696,41.8
3087,6696,41.8
3088,6696,39.1
3089,6696,39.1
3090,6696,41.0
3091,6696,41.0
3092,6696,40.5
3093,6696,40.5
3094,6696,39.5
3095,6696,39.5
3096,6696,41.0
3097,6696,41.0
3098,6696,41.4
3099,6696,41.4
3100,6696,39.4
3101,6696,39.4
3102,6696,41.7
3103,6696,41.7
3104,6696,39.7
3105,6696,39.7
3106,6696,39.6
3107,6696,39.6
3108,6696,39.0
3109,6696,39.0
3110,6696,41.3
3111,6696,41.3
3112,6696,40.7
3113,6696,40.7
3114,6696,41.5
3115,6696,41.5
3116,6696,39.7
3117,6696,39.7
3118,6696,40.9
3119,6696,40.9
3120,6696,40.6
3121,6696,40.6
3122,6696,40.0
3123,6696,40.0
3124,6696,38.8
3125,6696,38.8
3126,6696,39.5
3127,6696,39.5
3128,6696,38.1
3129,6696,38.1
3130,6696,41.2
3131,6696,41.2
3132,6696,41.0
3133,6696,41.0
3134,6696,39.7
3135,6696,39.7
3136,6696,37.8
3137,6696,37.8
3138,6696,40.8
3139,6696,40.8
3140,6696,41.3
3141,6696,41.3
3142,6696,40.3
3143,6696,40.3
3144,6696,40.6
3145,6696,40.6
3146,6696,40.6
3147,6696,40.6
3148,6696,40.4
3149,6696,40.4
3150,6696,41.2
3151,6696,41.2
3152,6696,41.9
3153,6696,41.9
3154,6696,40.8
3155,6696,40.8
3156,6696,40.5
3157,6696,40.5
3158,6696,41.3
3159,6696,41.3
3160,6696,27.5
3060,6696,27.5
3163,6696,27.5
3164,6697,27.5
3165,6697,27.5
3166,6697,40.4
3167,6697,40.4
3168,6697,39.4
3169,6697,39.4
3170,6697,40.9
3171,6697,40.9
3172,6697,40.3
3173,6697,40.3
3174,6697,40.0
3175,6697,40.0
3176,6697,41.8
3177,6697,41.8
3178,6697,41.7
3179,6697,41.7
3180,6697,41.3
3181,6697,41.3
3182,6697,40.7
3183,6697,40.7
3184,6697,39.3
3185,6697,39.3
3186,6697,40.7
3187,6697,40.7
3188,6697,41.2
3189,6697,41.2
3190,6697,40.7
3191,6697,40.7
3192,6697,41.4
3193,6697,41.4
3194,6697,40.4
3195,6697,40.4
3196,6697,39.7
3197,6697,39.7
3198,6697,38.7
3199,6697,38.7
3200,6697,40.5
3201,6697,40.5
3202,6697,39.4
3203,6697,39.4
3204,6697,39.8
3205,6697,39.8
3206,6697,39.5
3207,6697,39.5
3208,6697,40.6
3209,6697,40.6
3210,6697,40.3
3211,6697,40.3
3212,6697,40.3
3213,6697,40.3
3214,6697,40.1
3215,6697,40.1
3216,6697,38.8
3217,6697,38.8
3218,6697,39.9
3219,6697,39.9
3220,6697,39.2
3221,6697,39.2
3222,6697,41.3
3223,6697,41.3
3224,6697,38.8
3225,6697,38.8
3226,6697,42.1
3227,6697,42.1
3228,6697,40.9
3229,6697,40.9
3230,6697,40.1
3231,6697,40.1
3232,6697,39.5
3233,6697,39.5
3234,6697,39.5
3235,6697,39.5
3236,6697,39.2
3237,6697,39.2
3238,6697,40.8
3239,6697,40.8
3240,6697,40.0
3241,6697,40.0
3242,6697,41.5
3243,6697,41.5
3244,6697,38.1
3245,6697,38.1
3246,6697,38.7
3247,6697,38.7
3248,6697,40.5
3249,6697,40.5
3250,6697,41.1
3251,6697,41.1
3252,6697,40.8
3253,6697,40.8
3254,6697,39.5
3255,6697,39.5
3256,6697,41.1
3257,6697,41.1
3258,6697,40.2
3259,6697,40.2
3260,6697,41.0
3261,6697,41.0
3262,6697,41.6
3263,6697,41.6
3264,6697,41.0
3265,6697,41.0
3266,6697,42.6
3267,6697,42.6
3268,6697,40.0
3269,6697,40.0
3270,6697,41.3
3271,6697,41.3
3272,6697,39.9
3273,6697,39.9
3274,6697,40.7
3275,6697,40.7
3276,6697,40.9
3277,6697,40.9
3278,6697,41.4
3279,6697,41.4
3280,6697,40.1
3281,6697,40.1
3282,6697,41.0
3283,6697,41.0
3284,6697,43.2
3285,6697,43.2
3286,6697,39.7
3287,6697,39.7
3288,6697,39.9
3289,6697,39.9
3290,6697,41.8
3291,6697,41.8
3292,6697,40.2
3293,6697,40.2
3294,6697,39.6
3295,6697,39.6
3296,6697,40.1
3297,6697,40.1
3298,6697,40.2
3299,6697,40.2
3300,6697,38.8
3301,6697,38.8
3302,6697,39.9
3303,6697,39.9
3304,6697,39.4
3305,6697,39.4
3306,6697,39.1
3307,6697,39.1
3308,6697,41.4
3309,6697,41.4
3310,6697,39.8
3311,6697,39.8
3312,6697,39.1
3313,6697,39.1
3314,6697,42.1
3315,6697,42.1
3316,6697,37.7
3317,6697,37.7
3318,6697,41.6
3319,6697,41.6
3320,6697,40.0
3321,6697,40.0
3322,6697,39.3
3323,6697,39.3
3324,6697,41.6
3325,6697,41.6
3326,6697,40.9
3327,6697,40.9
3328,6697,39.8
3329,6697,39.8
3330,6697,41.0
3331,6697,41.0
3332,6697,40.8
3333,6697,40.8
3334,6697,41.0
3335,6697,41.0
3336,6697,42.1
3337,6697,42.1
3338,6697,41.2
3339,6697,41.2
3340,6697,40.2
3341,6697,40.2
3342,6697,41.6
3343,6697,41.6
3344,6697,36.3
3240,6697,36.3
3347,6697,36.3
3348,6698,36.3
3349,6698,36.3
3350,6698,40.5
3351,6698,40.5
3352,6698,40.6
3353,6698,40.6
3354,6698,41.8
3355,6698,41.8
3356,6698,41.8
3357,6698,41.8
3358,6698,39.7
3359,6698,39.7
3360,6698,42.3
3361,6698,42.3
3362,6698,39.3
3363,6698,39.3
3364,6698,40.6
3365,6698,40.6
3366,6698,39.8
3367,6698,39.8
3368,6698,40.5
3369,6698,40.5
3370,6698,39.8
3371,6698,39.8
3372,6698,39.8
3373,6698,39.8
3374,6698,39.1
3375,6698,39.1
3376,6698,37.8
3377,6698,37.8
3378,6698,40.5
3379,6698,40.5
3380,6698,40.4
3381,6698,40.4
3382,6698,40.5
3383,6698,40.5
3384,6698,41.7
3385,6698,41.7
3386,6698,40.7
3387,6698,40.7
3388,6698,40.5
3389,6698,40.5
3390,6698,41.0
3391,6698,41.0
3392,6698,40.2
3393,6698,40.2
3394,6698,41.4
3395,6698,41.4
3396,6698,41.4
3397,6698,41.4
3398,6698,39.5
3399,6698,39.5
3400,6698,42.4
3401,6698,42.4
3402,6698,39.1
3403,6698,39.1
3404,6698,40.8
3405,6698,40.8
3406,6698,43.0
3407,6698,43.0
3408,6698,40.4
3409,6698,40.4
3410,6698,39.7
3411,6698,39.7
3412,6698,41.5
3413,6698,41.5
3414,6698,40.6
3415,6698,40.6
3416,6698,40.4
3417,6698,40.4
3418,6698,40.0
3419,6698,40.0
3420,6698,40.8
3421,6698,40.8
3422,6698,38.7
3423,6698,38.7
3424,6698,40.0
3425,6698,40.0
3426,6698,40.2
3427,6698,40.2
3428,6698,39.7
3429,6698,39.7
3430,6698,40.4
3431,6698,40.4
3432,6698,41.3
3433,6698,41.3
3434,6698,40.4
3435,6698,40.4
3436,6698,40.4
3437,6698,40.4
3438,6698,39.6
3439,6698,39.6
3440,6698,40.9
3441,6698,40.9
3442,6698,41.1
3443,6698,41.1
3444,6698,40.8
3445,6698,40.8
3446,6698,39.3
3447,6698,39.3
3448,6698,38.7
3449,6698,38.7
3450,6698,40.0
3451,6698,40.0
3452,6698,40.7
3453,6698,40.7
3454,6698,41.1
3455,6698,41.1
3456,6698,41.4
3457,6698,41.4
3458,6698,40.8
3459,6698,40.8
3460,6698,41.6
3461,6698,41.6
3462,6698,41.3
3463,6698,41.3
3464,6698,40.6
3465,6698,40.6
3466,6698,41.0
3467,6698,41.0
3468,6698,39.7
3469,6698,39.7
3470,6698,41.2
3471,6698,41.2
3472,6698,39.9
3473,6698,39.9
3474,6698,39.0
3475,6698,39.0
3476,6698,38.9
3477,6698,38.9
3478,6698,39.1
3479,6698,39.1
3480,6698,38.8
3481,6698,38.8
3482,6698,40.5
3483,6698,40.5
3484,6698,41.4
3485,6698,41.4
3486,6698,41.0
3487,6698,41.0
3488,6698,39.9
3489,6698,39.9
3490,6698,39.2
3491,6698,39.2
3492,6698,41.7
3493,6698,41.7
3494,6698,41.9
3495,6698,41.9
3496,6698,41.3
3497,6698,41.3
3498,6698,42.2
3499,6698,42.2
3500,6698,40.4
3501,6698,40.4
3502,6698,39.7
3503,6698,39.7
3504,6698,41.4
3505,6698,41.4
3506,6698,40.9
3507,6698,40.9
3508,6698,41.2
3509,6698,41.2
3510,6698,40.2
3511,6698,40.2
3512,6698,41.0
3513,6698,41.0
3514,6698,41.5
3515,6698,41.5
3516,6698,40.5
3517,6698,40.5
3518,6698,39.8
3519,6698,39.8
3520,6698,40.0
3521,6698,40.0
3522,6698,40.8
3523,6698,40.8
3524,6698,41.3
3525,6698,41.3
3526,6698,39.9
3527,6698,39.9
3528,6698,33.8
3420,6698,33.8
3531,6698,33.8
3532,6699,33.8
3533,6699,33.8
3534,6699,40.1
3535,6699,40.1
3536,6699,40.3
3537,6699,40.3
3538,6699,40.3
3539,6699,40.3
3540,6699,39.9
3541,6699,39.9
3542,6699,39.3
3543,6699,39.3
3544,6699,39.6
3545,6699,39.6
3546,6699,39.6
3547,6699,39.6
3548,6699,41.2
3549,6699,41.2
3550,6699,39.1
3551,6699,39.1
3552,6699,42.5
3553,6699,42.5
3554,6699,38.5
3555,6699,38.5
3556,6699,39.2
3557,6699,39.2
3558,6699,39.6
3559,6699,39.6
3560,6699,41.4
3561,6699,41.4
3562,6699,40.9
3563,6699,40.9
3564,6699,40.7
3565,6699,40.7
3566,6699,39.9
3567,6699,39.9
3568,6699,40.7
3569,6699,40.7
3570,6699,40.5
3571,6699,40.5
3572,6699,40.2
3573,6699,40.2
3574,6699,39.9
3575,6699,39.9
3576,6699,40.7
3577,6699,40.7
3578,6699,38.8
3579,6699,38.8
3580,6699,39.7
3581,6699,39.7
3582,6699,38.7
3583,6699,38.7
3584,6699,40.0
3585,6699,40.0
3586,6699,40.9
3587,6699,40.9
3588,6699,40.3
3589,6699,40.3
3590,6699,41.0
3591,6699,41.0
3592,6699,40.9
3593,6699,40.9
3594,6699,42.9
3595,6699,42.9
3596,6699,40.6
3597,6699,40.6
3598,6699,40.7
3599,6699,40.7
3600,6699,41.6
3601,6699,41.6
3602,6699,38.7
3603,6699,38.7
3604,6699,40.3
3605,6699,40.3
3606,6699,40.3
3607,6699,40.3
3608,6699,40.3
3609,6699,40.3
3610,6699,40.2
3611,6699,40.2
3612,6699,40.0
3613,6699,40.0
3614,6699,38.0
3615,6699,38.0
3616,6699,39.7
3617,6699,39.7
3618,6699,41.2
3619,6699,41.2
3620,6699,40.1
3621,6699,40.1
3622,6699,38.3
3623,6699,38.3
3624,6699,39.0
3625,6699,39.0
3626,6699,42.3
3627,6699,42.3
3628,6699,41.4
3629,6699,41.4
3630,6699,39.1
3631,6699,39.1
3632,6699,39.5
3633,6699,39.5
3634,6699,40.8
3635,6699,40.8
3636,6699,40.5
3637,6699,40.5
3638,6699,42.3
3639,6699,42.3
3640,6699,40.7
3641,6699,40.7
3642,6699,39.8
3643,6699,39.8
3644,6699,41.5
3645,6699,41.5
3646,6699,38.0
3647,6699,38.0
3648,6699,38.8
3649,6699,38.8
3650,6699,39.6
3651,6699,39.6
3652,6699,38.7
3653,6699,38.7
3654,6699,40.4
3655,6699,40.4
3656,6699,41.9
3657,6699,41.9
3658,6699,40.3
3659,6699,40.3
3660,6699,39.6
3661,6699,39.6
3662,6699,42.2
3663,6699,42.2
3664,6699,40.4
3665,6699,40.4
3666,6699,40.2
3667,6699,40.2
3668,6699,40.3
3669,6699,40.3
3670,6699,39.7
3671,6699,39.7
3672,6699,39.5
3673,6699,39.5
3674,6699,41.2
3675,6699,41.2
3676,6699,37.6
3677,6699,37.6
3678,6699,41.2
3679,6699,41.2
3680,6699,40.8
3681,6699,40.8
3682,6699,42.3
3683,6699,42.3
3684,6699,41.4
3685,6699,41.4
3686,6699,40.8
3687,6699,40.8
3688,6699,38.8
3689,6699,38.8
3690,6699,40.2
3691,6699,40.2
3692,6699,39.9
3693,6699,39.9
3694,6699,41.6
3695,6699,41.6
3696,6699,40.1
3697,6699,40.1
3698,6699,41.5
3699,6699,41.5
3700,6699,38.1
3701,6699,38.1
3702,6699,39.2
3703,6699,39.2
3704,6699,41.9
3705,6699,41.9
3706,6699,40.8
3707,6699,40.8
3708,6699,39.0
3709,6699,39.0
3710,6699,39.6
3711,6699,39.6
3712,6699,35.6
3600,6699,35.6
3716,6699,35.6
3717,6700,35.6
3718,6700,35.6
3719,6700,40.2
3720,6700,40.2
3721,6700,40.0
3722,6700,40.0
3723,6700,38.6
3724,6700,38.6
3725,6700,40.8
3726,6700,40.8
3727,6700,40.2
3728,6700,40.2
3729,6700,39.6
3730,6700,39.6
3731,6700,37.5
3732,6700,37.5
3733,6700,39.1
3734,6700,39.1
3735,6700,41.2
3736,6700,41.2
3737,6700,38.7
3738,6700,38.7
3739,6700,39.7
3740,6700,39.7
3741,6700,41.4
3742,6700,41.4
3743,6700,39.7
3744,6700,39.7
3745,6700,40.1
3746,6700,40.1
3747,6700,40.6
3748,6700,40.6
3749,6700,41.2
3750,6700,41.2
3751,6700,40.5
3752,6700,40.5
3753,6700,41.4
3754,6700,41.4
3755,6700,39.9
3756,6700,39.9
3757,6700,40.0
3758,6700,40.0
3759,6700,38.2
3760,6700,38.2
3761,6700,40.1
3762,6700,40.1
3763,6700,41.1
3764,6700,41.1
3765,6700,40.2
3766,6700,40.2
3767,6700,39.6
3768,6700,39.6
3769,6700,40.5
3770,6700,40.5
3771,6700,40.7
3772,6700,40.7
3773,6700,39.0
3774,6700,39.0
3775,6700,40.6
3776,6700,40.6
3777,6700,39.7
3778,6700,39.7
3779,6700,41.2
3780,6700,41.2
3781,6700,40.3
3782,6700,40.3
3783,6700,39.3
3784,6700,39.3
3785,6700,39.9
3786,6700,39.9
3787,6700,38.3
3788,6700,38.3
3789,6700,40.5
3790,6700,40.5
3791,6700,38.3
3792,6700,38.3
3793,6700,39.7
3794,6700,39.7
3795,6700,40.2
3796,6700,40.2
3797,6700,37.6
3798,6700,37.6
3799,6700,39.0
3800,6700,39.0
3801,6700,38.7
3802,6700,38.7
3803,6700,39.4
3804,6700,39.4
3805,6700,40.5
3806,6700,40.5
3807,6700,39.6
3808,6700,39.6
3809,6700,38.2
3810,6700,38.2
3811,6700,38.7
3812,6700,38.7
3813,6700,39.5
3814,6700,39.5
3815,6700,39.7
3816,6700,39.7
3817,6700,39.6
3818,6700,39.6
3819,6700,38.5
3820,6700,38.5
3821,6700,41.4
3822,6700,41.4
3823,6700,41.2
3824,6700,41.2
3825,6700,41.3
3826,6700,41.3
3827,6700,37.6
3828,6700,37.6
3829,6700,39.5
3830,6700,39.5
3831,6700,40.4
3832,6700,40.4
3833,6700,40.5
3834,6700,40.5
3835,6700,39.4
3836,6700,39.4
3837,6700,39.8
3838,6700,39.8
3839,6700,38.8
3840,6700,38.8
3841,6700,40.5
3842,6700,40.5
3843,6700,39.8
3844,6700,39.8
3845,6700,40.2
3846,6700,40.2
3847,6700,41.2
3848,6700,41.2
3849,6700,40.7
3850,6700,40.7
3851,6700,41.1
3852,6700,41.1
3853,6700,38.3
3854,6700,38.3
3855,6700,40.8
3856,6700,40.8
3857,6700,40.7
3858,6700,40.7
3859,6700,39.9
3860,6700,39.9
3861,6700,40.1
3862,6700,40.1
3863,6700,38.4
3864,6700,38.4
3865,6700,40.3
3866,6700,40.3
3867,6700,41.7
3868,6700,41.7
3869,6700,40.6
3870,6700,40.6
3871,6700,41.1
3872,6700,41.1
3873,6700,38.5
3874,6700,38.5
3875,6700,40.9
3876,6700,40.9
3877,6700,39.6
3878,6700,39.6
3879,6700,38.7
3880,6700,38.7
3881,6700,40.9
3882,6700,40.9
3883,6700,41.5
3884,6700,41.5
3885,6700,40.8
3886,6700,40.8
3887,6700,41.2
3888,6700,41.2
3889,6700,40.9
3890,6700,40.9
3891,6700,40.0
3892,6700,40.0
3893,6700,40.2
3894,6700,40.2
3895,6700,38.6
3896,6700,38.6
3897,6700,36.3
3780,6700,36.3
3900,6700,36.3
3901,6701,36.3
3902,6701,36.3
3903,6701,38.1
3904,6701,38.1
3905,6701,38.6
3906,6701,38.6
3907,6701,40.7
3908,6701,40.7
3909,6701,38.9
3910,6701,38.9
3911,6701,39.9
3912,6701,39.9
3913,6701,41.0
3914,6701,41.0
3915,6701,39.3
3916,6701,39.3
3917,6701,38.6
3918,6701,38.6
3919,6701,40.3
3920,6701,40.3
3921,6701,39.8
3922,6701,39.8
3923,6701,39.7
3924,6701,39.7
3925,6701,40.0
3926,6701,40.0
3927,6701,40.7
3928,6701,40.7
3929,6701,42.3
3930,6701,42.3
3931,6701,38.6
3932,6701,38.6
3933,6701,38.9
3934,6701,38.9
3935,6701,40.3
3936,6701,40.3
3937,6701,41.3
3938,6701,41.3
3939,6701,40.8
3940,6701,40.8
3941,6701,41.3
3942,6701,41.3
3943,6701,40.5
3944,6701,40.5
3945,6701,41.6
3946,6701,41.6
3947,6701,41.1
3948,6701,41.1
3949,6701,39.6
3950,6701,39.6
3951,6701,38.7
3952,6701,38.7
3953,6701,39.6
3954,6701,39.6
3955,6701,40.3
3956,6701,40.3
3957,6701,40.2
3958,6701,40.2
3959,6701,41.9
3960,6701,41.9
3961,6701,39.6
3962,6701,39.6
3963,6701,40.7
3964,6701,40.7
3965,6701,42.6
3966,6701,42.6
3967,6701,40.4
3968,6701,40.4
3969,6701,40.1
3970,6701,40.1
3971,6701,38.5
3972,6701,38.5
3973,6701,41.8
3974,6701,41.8
3975,6701,39.2
3976,6701,39.2
3977,6701,41.4
3978,6701,41.4
3979,6701,39.0
3980,6701,39.0
3981,6701,40.1
3982,6701,40.1
3983,6701,40.4
3984,6701,40.4
3985,6701,41.3
3986,6701,41.3
3987,6701,40.8
3988,6701,40.8
3989,6701,41.5
3990,6701,41.5
3991,6701,39.5
3992,6701,39.5
3993,6701,39.3
3994,6701,39.3
3995,6701,40.2
3996,6701,40.2
3997,6701,41.2
3998,6701,41.2
3999,6701,40.0
4000,6701,40.0
4001,6701,38.7
4002,6701,38.7
4003,6701,39.1
4004,6701,39.1
4005,6701,40.8
4006,6701,40.8
4007,6701,40.3
4008,6701,40.3
4009,6701,40.8
4010,6701,40.8
4011,6701,41.9
4012,6701,41.9
4013,6701,41.0
4014,6701,41.0
4015,6701,43.0
4016,6701,43.0
4017,6701,41.1
4018,6701,41.1
4019,6701,40.5
4020,6701,40.5
4021,6701,37.8
4022,6701,37.8
4023,6701,40.5
4024,6701,40.5
4025,6701,38.7
4026,6701,38.7
4027,6701,39.2
4028,6701,39.2
4029,6701,39.3
4030,6701,39.3
4031,6701,41.2
4032,6701,41.2
4033,6701,39.3
4034,6701,39.3
4035,6701,40.2
4036,6701,40.2
4037,6701,40.9
4038,6701,40.9
4039,6701,41.8
4040,6701,41.8
4041,6701,39.3
4042,6701,39.3
4043,6701,38.5
4044,6701,38.5
4045,6701,39.8
4046,6701,39.8
4047,6701,38.5
4048,6701,38.5
4049,6701,40.8
4050,6701,40.8
4051,6701,39.9
4052,6701,39.9
4053,6701,37.2
4054,6701,37.2
4055,6701,39.2
4056,6701,39.2
4057,6701,40.4
4058,6701,40.4
4059,6701,41.3
4060,6701,41.3
4061,6701,40.4
4062,6701,40.4
4063,6701,40.7
4064,6701,40.7
4065,6701,40.5
4066,6701,40.5
4067,6701,42.2
4068,6701,42.2
4069,6701,40.5
4070,6701,40.5
4071,6701,40.6
4072,6701,40.6
4073,6701,40.5
4074,6701,40.5
4075,6701,41.2
4076,6701,41.2
4077,6701,41.6
4078,6701,41.6
4079,6701,40.3
4080,6701,40.3
4081,6701,45.3
3960,6701,45.3
4084,6701,45.3
4085,6702,45.3
4086,6702,45.3
4087,6702,39.8
4088,6702,39.8
4089,6702,41.4
4090,6702,41.4
4091,6702,38.9
4092,6702,38.9
4093,6702,40.5
4094,6702,40.5
4095,6702,40.3
4096,6702,40.3
4097,6702,38.8
4098,6702,38.8
4099,6702,40.6
4100,6702,40.6
4101,6702,41.1
4102,6702,41.1
4103,6702,39.8
4104,6702,39.8
4105,6702,40.9
4106,6702,40.9
4107,6702,39.2
4108,6702,39.2
4109,6702,40.0
4110,6702,40.0
4111,6702,40.6
4112,6702,40.6
4113,6702,42.2
4114,6702,42.2
4115,6702,40.0
4116,6702,40.0
4117,6702,41.2
4118,6702,41.2
4119,6702,42.6
4120,6702,42.6
4121,6702,40.1
4122,6702,40.1
4123,6702,41.1
4124,6702,41.1
4125,6702,40.4
4126,6702,40.4
4127,6702,39.7
4128,6702,39.7
4129,6702,41.5
4130,6702,41.5
4131,6702,41.0
4132,6702,41.0
4133,6702,41.1
4134,6702,41.1
4135,6702,39.5
4136,6702,39.5
4137,6702,39.7
4138,6702,39.7
4139,6702,41.3
4140,6702,41.3
4141,6702,40.3
4142,6702,40.3
4143,6702,40.1
4144,6702,40.1
4145,6702,39.9
4146,6702,39.9
4147,6702,40.6
4148,6702,40.6
4149,6702,42.7
4150,6702,42.7
4151,6702,41.2
4152,6702,41.2
4153,6702,40.1
4154,6702,40.1
4155,6702,39.2
4156,6702,39.2
4157,6702,40.6
4158,6702,40.6
4159,6702,41.3
4160,6702,41.3
4161,6702,38.2
4162,6702,38.2
4163,6702,38.7
4164,6702,38.7
4165,6702,40.2
4166,6702,40.2
4167,6702,40.7
4168,6702,40.7
4169,6702,38.5
4170,6702,38.5
4171,6702,40.7
4172,6702,40.7
4173,6702,40.1
4174,6702,40.1
4175,6702,39.0
4176,6702,39.0
4177,6702,39.6
4178,6702,39.6
4179,6702,40.6
4180,6702,40.6
4181,6702,41.2
4182,6702,41.2
4183,6702,39.2
4184,6702,39.2
4185,6702,41.1
4186,6702,41.1
4187,6702,39.9
4188,6702,39.9
4189,6702,40.7
4190,6702,40.7
4191,6702,40.3
4192,6702,40.3
4193,6702,39.3
4194,6702,39.3
4195,6702,40.7
4196,6702,40.7
4197,6702,41.4
4198,6702,41.4
4199,6702,39.3
4200,6702,39.3
4201,6702,39.7
4202,6702,39.7
4203,6702,39.5
4204,6702,39.5
4205,6702,39.5
4206,6702,39.5
4207,6702,38.3
4208,6702,38.3
4209,6702,38.9
4210,6702,38.9
4211,6702,40.5
4212,6702,40.5
4213,6702,39.8
4214,6702,39.8
4215,6702,39.5
4216,6702,39.5
4217,6702,39.5
4218,6702,39.5
4219,6702,42.4
4220,6702,42.4
4221,6702,41.0
4222,6702,41.0
4223,6702,41.2
4224,6702,41.2
4225,6702,38.5
4226,6702,38.5
4227,6702,40.0
4228,6702,40.0
4229,6702,40.0
4230,6702,40.0
4231,6702,38.7
4232,6702,38.7
4233,6702,40.1
4234,6702,40.1
4235,6702,39.6
4236,6702,39.6
4237,6702,40.2
4238,6702,40.2
4239,6702,41.6
4240,6702,41.6
4241,6702,39.3
4242,6702,39.3
4243,6702,40.9
4244,6702,40.9
4245,6702,42.0
4246,6702,42.0
4247,6702,39.2
4248,6702,39.2
4249,6702,40.9
4250,6702,40.9
4251,6702,40.0
4252,6702,40.0
4253,6702,40.3
4254,6702,40.3
4255,6702,41.2
4256,6702,41.2
4257,6702,41.8
4258,6702,41.8
4259,6702,40.0
4260,6702,40.0
4261,6702,39.4
4262,6702,39.4
4263,6702,38.5
4264,6702,38.5
4265,6702,50.6
4140,6702,50.6
4268,6702,50.6
4269,6703,50.6
4270,6703,50.6
4271,6703,39.7
4272,6703,39.7
4273,6703,39.9
4274,6703,39.9
4275,6703,40.3
4276,6703,40.3
4277,6703,40.5
4278,6703,40.5
4279,6703,39.3
4280,6703,39.3
4281,6703,40.5
4282,6703,40.5
4283,6703,40.8
4284,6703,40.8
4285,6703,41.5
4286,6703,41.5
4287,6703,39.8
4288,6703,39.8
4289,6703,39.4
4290,6703,39.4
4291,6703,40.1
4292,6703,40.1
4293,6703,38.9
4294,6703,38.9
4295,6703,40.7
4296,6703,40.7
4297,6703,40.3
4298,6703,40.3
4299,6703,40.0
4300,6703,40.0
4301,6703,39.6
4302,6703,39.6
4303,6703,39.7
4304,6703,39.7
4305,6703,41.2
4306,6703,41.2
4307,6703,40.1
4308,6703,40.1
4309,6703,40.9
4310,6703,40.9
4311,6703,39.1
4312,6703,39.1
4313,6703,39.8
4314,6703,39.8
4315,6703,39.3
4316,6703,39.3
4317,6703,39.8
4318,6703,39.8
4319,6703,40.2
4320,6703,40.2
4321,6703,38.8
4322,6703,38.8
4323,6703,37.3
4324,6703,37.3
4325,6703,40.5
4326,6703,40.5
4327,6703,42.0
4328,6703,42.0
4329,6703,38.0
4330,6703,38.0
4331,6703,40.6
4332,6703,40.6
4333,6703,40.9
4334,6703,40.9
4335,6703,40.8
4336,6703,40.8
4337,6703,39.3
4338,6703,39.3
4339,6703,38.9
4340,6703,38.9
4341,6703,41.4
4342,6703,41.4
4343,6703,38.6
4344,6703,38.6
4345,6703,39.3
4346,6703,39.3
4347,6703,40.0
4348,6703,40.0
4349,6703,39.4
4350,6703,39.4
